date,close,open,low,high,volume,pctChg,isST
2012-01-04,6.6866136100,6.8196490300,6.6771110800,6.8576591500,118271,-1.539200,0
2012-01-05,6.3318524900,6.4902279900,6.2970098800,6.6042583500,119747,-5.305500,0
2012-01-06,6.3255174700,6.2716698000,6.1766445000,6.3476900400,163502,-0.100100,0
2012-01-09,6.5219030900,6.3255174700,6.2748373100,6.5947558200,185484,3.104700,0
2012-01-10,6.7467963000,6.5155680700,6.5028980300,6.8418216000,254341,3.448300,0
2012-01-11,6.8671616800,6.7784714000,6.7309587500,6.9843595500,254142,1.784000,0
2012-01-12,6.8608266600,6.8576591500,6.8101465000,6.9685220000,109692,-0.092300,0
2012-01-13,6.5377406400,6.8101465000,6.5060655400,6.8544916400,289900,-4.709100,0
2012-01-16,6.2970098800,6.3698626100,6.2780048200,6.4332128100,106000,-3.682200,0
2012-01-17,6.5124005600,6.2970098800,6.2970098800,6.5852532900,118804,3.420500,0
2012-01-18,6.3508575500,6.6042583500,6.3445225300,6.6105933700,112000,-2.480500,0
2012-01-19,6.4237102800,6.2748373100,6.2241571500,6.6042583500,168669,1.147100,0
2012-01-20,6.5599132100,6.4363803200,6.3666951000,6.5725832500,95746,2.120300,0
2012-01-30,6.5409081500,6.5820857800,6.4490503600,6.6517710000,106862,-0.289700,0
2012-01-31,6.5757507600,6.5250706000,6.5250706000,6.5884208000,46397,0.532700,0
2012-02-01,6.5535781900,6.5124005600,6.5092330500,6.6327659400,77851,-0.337200,0
2012-02-02,6.6676085500,6.5440756600,6.5314056200,6.6992836500,98050,1.740000,0
2012-02-03,6.7404612800,6.6517710000,6.6232634100,6.7689688700,146946,1.092600,0
2012-02-06,6.7436287900,6.7499638100,6.7024511600,6.8513241300,159479,0.047000,0
2012-02-07,6.6644410400,6.6739435700,6.6074258600,6.7436287900,127432,-1.174300,0
2012-02-08,6.8544916400,6.6549385100,6.6549385100,6.8544916400,196656,2.851700,0
2012-02-09,7.0413747300,6.8639941700,6.8639941700,7.1554050900,356103,2.726400,0
2012-02-10,7.0508772600,7.0096996300,6.9210093500,7.0635473000,191443,0.135000,0
2012-02-13,7.1110599500,7.0635473000,6.9368469000,7.1300650100,131516,0.853500,0
2012-02-14,7.0287046900,7.1110599500,6.9748570200,7.1268975000,163301,-1.158100,0
2012-02-15,7.1268975000,7.0287046900,7.0287046900,7.1395675400,161609,1.397000,0
2012-02-16,7.1078924400,7.1110599500,7.0350397100,7.1870801900,103879,-0.266700,0
2012-02-17,7.1585726000,7.1268975000,7.0318722000,7.2250903100,285818,0.713000,0
2012-02-20,7.1712426400,7.2377603500,7.1300650100,7.2726029600,275539,0.177000,0
2012-02-21,7.2821054900,7.1839126800,7.0667148100,7.3486232000,213620,1.545900,0
2012-02-22,7.7065518300,7.3201156100,7.2250903100,7.7603995000,486365,5.828600,0
2012-02-23,7.5703489000,7.6051915100,7.4436485000,7.7603995000,397714,-1.767400,0
2012-02-24,7.5671813900,7.5703489000,7.4943286600,7.5988564900,179702,-0.041800,0
2012-02-27,7.6020240000,7.5766839200,7.5386738000,7.6685417100,304810,0.460400,0
2012-02-28,7.4911611500,7.5355062900,7.4056383800,7.5450088200,185372,-1.458300,0
2012-02-29,7.2789379800,7.4911611500,7.2345928400,7.4911611500,186501,-2.833000,0
2012-03-01,7.4119734000,7.2852730000,7.1522375800,7.4278109500,168485,1.827700,0
2012-03-02,7.5228362500,7.3929683400,7.3739632800,7.7192218700,154958,1.495700,0
2012-03-05,7.4183084200,7.5893539600,7.4183084200,7.5925214700,142658,-1.389500,0
2012-03-06,7.2504303900,7.5133337200,7.2219228000,7.5228362500,167948,-2.263000,0
2012-03-07,7.4088058900,7.2504303900,7.1554050900,7.4088058900,186853,2.184400,0
2012-03-08,7.5925214700,7.4088058900,7.3454556900,7.5956889800,341350,2.479700,0
2012-03-09,7.6907142800,7.9092724700,7.5608463700,7.9156074900,576948,1.293300,0
2012-03-12,7.8459222700,7.7508969700,7.4753236000,7.8839323900,476365,2.018100,0
2012-03-13,8.1690082900,8.2038509000,7.6970493000,8.2038509000,771239,4.117900,0
2012-03-14,7.7033843200,8.2386935100,7.5640138800,8.2386935100,774870,-5.699900,0
2012-03-15,7.8237497000,7.6020240000,7.2852730000,7.8712623500,507167,1.562500,0
2012-03-16,7.9441150800,8.0708154800,7.7508969700,8.0708154800,493585,1.538500,0
2012-03-19,8.1341656800,7.9441150800,7.7287244000,8.1341656800,418638,2.392300,0
2012-03-20,7.9409475700,8.3780639500,7.9346125500,8.3780639500,434519,-2.375400,0
2012-03-21,8.0138003000,7.8775973700,7.6970493000,8.1341656800,500991,0.917400,0
2012-03-22,7.9219425100,8.2291909800,7.8585923100,8.2291909800,410701,-1.146200,0
2012-03-23,7.6938817900,7.9187750000,7.6083590200,7.9187750000,323384,-2.878800,0
2012-03-26,7.8712623500,7.6938817900,7.5386738000,7.9124399800,323115,2.305500,0
2012-03-27,7.8174146800,8.0296378500,7.7287244000,8.0296378500,428472,-0.684100,0
2012-03-28,7.5703489000,7.6400341200,7.3802983000,7.7603995000,405289,-3.160500,0
2012-03-29,7.2440953700,7.6273640800,7.2219228000,7.6273640800,309546,-4.309600,0
2012-03-30,6.8734967000,7.1839126800,6.6897811200,7.2726029600,349375,-5.115900,0
2012-04-05,7.0160346500,6.8766642100,6.8418216000,7.0603797900,178320,2.073700,0
2012-04-06,7.2155877800,7.0160346500,7.0128671400,7.3074455700,290729,2.844200,0
2012-04-09,7.0888873800,7.1585726000,7.0825523600,7.2187552900,176173,-1.755900,0
2012-04-10,6.9843595500,7.0508772600,6.8734967000,7.1870801900,320634,-1.474500,0
2012-04-11,6.9495169400,6.9305118800,6.8418216000,7.0223696700,213196,-0.498900,0
2012-04-12,7.1395675400,6.9811920400,6.9210093500,7.2472628800,263720,2.734700,0
2012-04-13,7.2535979000,7.1427350500,6.9685220000,7.2694354500,293420,1.597200,0
2012-04-16,7.1902477000,7.2314253300,7.1268975000,7.2314253300,127982,-0.873400,0
2012-04-17,7.1237299900,7.1585726000,7.0635473000,7.1870801900,127917,-0.925100,0
2012-04-18,7.3961358500,7.1712426400,7.1142274600,7.4341459700,370620,3.823900,0
2012-04-19,7.2852730000,7.3961358500,7.2282578200,7.3961358500,302900,-1.498900,0
2012-04-20,7.3422881800,7.2504303900,7.2504303900,7.3549582200,172997,0.782600,0
2012-04-23,7.1934152100,7.3422881800,7.1934152100,7.3771307900,145660,-2.027600,0
2012-04-24,7.1934152100,7.1934152100,7.1934152100,7.1934152100,0,0.000000,0
2012-04-25,7.9124399800,7.1268975000,7.1268975000,7.9124399800,756463,9.995600,0
2012-04-26,7.9346125500,8.1405007000,7.8205821900,8.2355260000,1161977,0.280200,0
2012-04-27,7.9346125500,7.7762370500,7.7002168100,7.9346125500,440838,0.000000,0
2012-05-02,7.9029374500,8.0138003000,7.7920746000,8.1690082900,419187,-0.399200,0
2012-05-03,7.8554248000,7.9029374500,7.7667345200,7.9029374500,298758,-0.601200,0
2012-05-04,7.9567851200,7.8870999000,7.8554248000,8.0328053600,335793,1.290300,0
