date,close,open,low,high,volume,pctChg,isST
2003-01-02,1.2258058400,1.2432896000,1.2238632000,1.2666012800,377339,-2.920000,0
2003-01-03,1.2355190400,1.2258058400,1.2199779200,1.2432896000,208600,0.790000,0
2003-01-06,1.2549454400,1.2296911200,1.2296911200,1.2588307200,202806,1.570000,0
2003-01-07,1.2568880800,1.2549454400,1.2394043200,1.2704865600,261060,0.150000,0
2003-01-08,1.2899129600,1.2568880800,1.2568880800,1.2918556000,446604,2.630000,0
2003-01-09,1.3190525600,1.2918556000,1.2743718400,1.3209952000,722944,2.260000,0
2003-01-10,1.2937982400,1.3073967200,1.2918556000,1.3345936800,432300,-1.910000,0
2003-01-13,1.2918556000,1.2918556000,1.2627160000,1.3093393600,255550,-0.150000,0
2003-01-14,1.3559627200,1.2724292000,1.2724292000,1.3695612000,977582,4.960000,0
2003-01-15,1.3540200800,1.3695612000,1.3443068800,1.4025860800,1173304,-0.140000,0
2003-01-16,1.3734464800,1.3520774400,1.3404216000,1.3792744000,614504,1.430000,0
2003-01-17,1.3579053600,1.3792744000,1.3501348000,1.3812170400,505390,-1.130000,0
2003-01-20,1.3987008000,1.3559627200,1.3268231200,1.4025860800,916461,3.000000,0
2003-01-21,1.3423642400,1.3948155200,1.3404216000,1.3967581600,596399,-4.030000,0
2003-01-22,1.3520774400,1.3365363200,1.3307084000,1.3559627200,414778,0.720000,0
2003-01-23,1.3443068800,1.3540200800,1.3326510400,1.3676185600,353000,-0.570000,0
2003-01-24,1.3753891200,1.3559627200,1.3365363200,1.3773317600,724886,2.310000,0
2003-01-27,1.4142419200,1.3753891200,1.3695612000,1.4239551200,1561323,2.820000,0
2003-01-28,1.4297830400,1.4200698400,1.3987008000,1.4356109600,2115717,1.100000,0
2003-01-29,1.4064713600,1.4297830400,1.4045287200,1.4297830400,532300,-1.630000,0
2003-02-10,1.3734464800,1.3987008000,1.3695612000,1.3987008000,287315,-2.350000,0
2003-02-11,1.3889876000,1.3617906400,1.3617906400,1.3889876000,232942,1.130000,0
2003-02-12,1.4025860800,1.3851023200,1.3695612000,1.4064713600,514669,0.980000,0
2003-02-13,1.4084140000,1.4025860800,1.3987008000,1.4220124800,899807,0.420000,0
2003-02-14,1.4142419200,1.4084140000,1.3987008000,1.4278404000,689583,0.410000,0
2003-02-17,1.4122992800,1.4142419200,1.3987008000,1.4433815200,676754,-0.140000,0
2003-02-18,1.3987008000,1.4084140000,1.3948155200,1.4122992800,222100,-0.960000,0
2003-02-19,1.4200698400,1.4006434400,1.3909302400,1.4200698400,369112,1.530000,0
2003-02-20,1.4025860800,1.4122992800,1.4006434400,1.4220124800,295500,-1.230000,0
2003-02-21,1.3715038400,1.4181272000,1.3695612000,1.4181272000,457311,-2.220000,0
2003-02-24,1.3889876000,1.3715038400,1.3617906400,1.3909302400,383036,1.270000,0
2003-02-25,1.4317256800,1.3889876000,1.3889876000,1.4725211200,2460668,3.080000,0
2003-02-26,1.4181272000,1.4297830400,1.4103566400,1.4356109600,648148,-0.950000,0
2003-02-27,1.4142419200,1.4239551200,1.4084140000,1.4336683200,413250,-0.270000,0
2003-02-28,1.4006434400,1.4181272000,1.3889876000,1.4181272000,471330,-0.960000,0
2003-03-03,1.4142419200,1.4006434400,1.3909302400,1.4181272000,258795,0.970000,0
2003-03-04,1.4064713600,1.4181272000,1.3987008000,1.4220124800,303583,-0.550000,0
