date,close,open,low,high,volume,pctChg,isST
2018-01-02,19.3853764200,18.8998952400,18.7982829000,19.6676329200,5255359,0.910965,0
2018-01-03,20.6950465800,20.0402115000,19.7297293500,21.2595595800,10296027,6.755969,0
2018-01-04,19.7579550000,20.0740822800,19.7015037000,20.4692413800,7055313,-4.528096,0
2018-01-05,18.8547342000,19.3119897300,18.7418316000,19.3627959000,5119471,-4.571424,0
2018-01-08,19.0240881000,18.8547342000,18.5724777000,19.1821517400,3522071,0.898201,0
2018-01-09,18.6627997800,18.8152182900,18.6289290000,19.1369907000,2555621,-1.899108,0
2018-01-10,18.2563504200,18.6289290000,18.0700611300,18.6289290000,2696100,-2.177862,0
2018-01-11,17.2289367600,17.6579666400,16.6644237600,17.6805471600,4471559,-5.627705,0
2018-01-12,17.0652279900,16.9466802600,16.9466802600,17.5676445600,2404420,-0.950199,0
2018-01-15,17.2063562400,16.9861961700,16.6644237600,17.5281286500,2740200,0.826993,0
2018-01-16,17.4547419600,16.9749059100,16.8789387000,17.4773224800,2448400,1.443571,0
2018-01-17,17.1724854600,17.4603870900,16.8111971400,17.4603870900,2102100,-1.617076,0
2018-01-18,17.1499049400,17.0370023400,17.0370023400,17.4321614400,1475750,-0.131495,0
2018-01-19,17.3474844900,17.0990987700,16.8394227900,17.4208711800,2224561,1.152075,0
2018-01-22,17.1047439000,17.1611952000,16.7095848000,17.3249039700,1803300,-1.399285,0
2018-01-23,17.2402270200,16.9353900000,16.8958740900,17.4152260500,1823261,0.792085,0
2018-01-24,17.3079685800,17.0539377300,17.0144218200,17.4773224800,2127350,0.392924,0
2018-01-25,17.1442598100,17.0370023400,17.0370023400,17.5732896900,2209920,-0.945855,0
2018-01-26,18.8603793300,17.1555500700,17.0821633800,18.8603793300,3065371,10.009870,0
2018-01-29,18.3410273700,19.3063446000,17.9966744400,19.3345702500,7036461,-2.753661,0
2018-01-30,17.8668364500,18.3466725000,17.6974825500,18.3918335400,3231649,-2.585417,0
2018-01-31,16.6531335000,17.8668364500,16.3765221300,17.8668364500,3625108,-6.793047,0
2018-02-01,15.5974941900,16.4668442100,15.4224951600,16.7829714900,2711250,-6.338986,0
2018-02-02,15.1853997000,15.5241075000,14.1692763000,15.5241075000,1686859,-2.642054,0
2018-02-05,15.3660438600,15.0837873600,14.6265318300,15.4676562000,1366500,1.189590,0
2018-02-06,13.8362136300,14.9765298900,13.8305685000,15.2983023000,1780350,-9.955912,0
2018-02-07,14.3555655900,14.3047594200,13.8926649300,14.6773380000,1749809,3.753570,0
2018-02-08,15.0273360600,14.3499204600,14.2708886400,15.7837834800,1966770,4.679514,0
2018-02-09,14.4854035800,14.5023389700,13.9886321400,14.7733052100,1491050,-3.606315,0
