20140630,712.596,718.896,688.649,710.284,7565423700,76373640000.000
20140731,711.775,821.467,698.803,821.467,18126984000,167853920000.000
20140829,815.241,850.756,797.910,812.482,22552153000,221788230000.000
20140930,812.685,899.187,810.653,889.626,24254784000,239664450000.000
20141031,892.669,971.290,850.851,957.247,26415110000,264215450000.000
20141128,961.639,1433.953,951.953,1401.301,63215095000,751712160000.000
20141231,1408.233,2209.689,1369.882,2118.877,121114814000,2520789200000.000
20150130,2132.543,2255.371,1783.290,1894.738,63497648000,1420888900000.000
20150227,1832.590,2127.463,1809.948,2091.201,34907854000,727813800000.000
20150331,2145.192,2607.888,1942.044,2487.211,66727800000,1485570500000.000
20150430,2498.064,3128.244,2478.844,2835.541,83433677000,2203709900000.000
20150529,2828.323,3125.709,2640.706,2748.187,61892819000,1627843000000.000
20150630,2744.602,3118.010,2066.858,2389.531,60410795000,1528917000000.000
20150731,2361.055,2431.148,1676.562,1840.486,75056697000,1481058700000.000
20150831,1802.155,2033.831,1217.208,1366.317,42904933000,668064090000.000
20150930,1339.347,1445.400,1216.420,1302.225,27967512000,354494640000.000
20151030,1381.773,1654.941,1349.728,1568.240,29183716000,409978750000.000
20151130,1529.556,2188.243,1508.612,1777.885,78296862000,1338546060000.000
20151231,1762.310,2092.505,1735.926,1844.034,47274283000,832325730000.000
20160129,1831.356,1839.424,1221.187,1312.004,29400889000,416529290000.000
20160229,1302.547,1421.158,1173.953,1204.021,20580622000,281359150000.000
20160331,1209.346,1576.020,1186.146,1518.725,49214432000,751819170000.000
20160429,1508.912,1581.537,1401.142,1413.771,28708122000,448118540000.000
20160531,1415.729,1466.743,1300.164,1464.804,22189975000,329463170000.000
20160630,1473.299,1538.051,1382.218,1515.940,29652623000,469120890000.000
20160729,1520.663,1628.073,1456.164,1462.069,27814436000,426144090000.000
20160831,1456.275,1650.207,1431.636,1556.056,27516205000,415597650000.000
20160930,1554.903,1561.945,1444.846,1479.808,16636337000,218317680000.000
20161031,1492.500,1591.580,1476.217,1544.681,17447194000,233747390000.000
20161130,1542.679,1717.656,1541.306,1653.110,42892368000,619775810000.000
20161230,1650.926,1669.641,1429.625,1459.122,23464346000,324639420000.000
20170126,1461.122,1481.516,1362.943,1406.487,13368072000,168293620000.000
20170228,1405.362,1538.078,1377.948,1467.513,23459380000,295982940000.000
20170331,1469.176,1504.702,1402.804,1408.962,25167528000,319136670000.000
20170428,1412.578,1464.554,1338.369,1367.730,15979933000,203122490000.000
20170531,1364.156,1365.127,1212.829,1290.323,18641001000,217219230000.000
20170630,1285.009,1348.495,1267.349,1317.809,20410753000,240315540000.000
20170731,1316.019,1379.366,1276.245,1363.214,28563480000,354703220000.000
20170831,1363.763,1517.569,1344.633,1505.735,41909915000,536825040000.000
20170929,1505.299,1524.837,1439.494,1464.625,29512942000,411304640000.000
20171031,1498.155,1503.153,1334.178,1344.836,15531737000,212613360000.000
20171130,1345.802,1410.096,1274.259,1308.866,25471218000,360041310000.000
20171229,1306.441,1316.751,1185.760,1204.709,17030374000,216638880000.000
20180131,1208.492,1374.140,1196.559,1264.784,35824149000,490425150000.000
20180228,1266.401,1273.113,1067.209,1124.765,19684056000,252602920000.000
20180330,1113.648,1181.668,1037.427,1114.338,22821150000,274999020000.000
20180427,1112.222,1142.674,1055.409,1075.137,16562879000,203524300000.000
20180531,1090.682,1119.077,995.594,1008.535,16689267000,199812690000.000
20180629,1004.139,1034.542,868.862,916.428,17478651000,174967600000.000
20180731,914.193,943.379,863.290,905.240,20930447000,204978520000.000
20180831,906.155,912.707,826.147,843.987,15922120000,148330640000.000
20180928,841.789,858.199,806.105,846.479,12627468600,114918738000.000
20181031,833.095,909.245,692.458,884.543,32714888000,257811770000.000
20181130,889.617,1036.887,879.217,922.722,54781511000,453418630000.000
20181228,969.290,973.791,826.888,855.015,24539781000,199324230000.000
20190131,855.233,981.879,843.474,891.909,40752084000,325726810000.000
20190228,906.561,1334.635,906.561,1214.241,60381406000,624509600000.000
20190329,1229.599,1480.143,1211.529,1358.758,105678973000,1280387530000.000
20190430,1368.512,1467.870,1238.517,1250.206,72046730000,893620450000.000
20190531,1181.693,1200.576,1098.833,1149.809,38510563000,415234540000.000
20190628,1159.815,1290.904,1093.934,1251.151,44082181000,520587120000.000
20190731,1294.324,1296.478,1201.705,1214.922,40318689000,467760710000.000
20190830,1206.763,1223.930,1097.610,1163.944,36715899000,423527170000.000
20190930,1164.575,1328.897,1164.316,1190.891,45002799000,558358110000.000
20191031,1190.445,1263.562,1154.588,1163.184,23724071000,284685550000.000
20191129,1158.832,1208.756,1118.759,1129.590,24792647000,269505490000.000
20191231,1147.550,1350.502,1126.086,1339.454,63296048000,718619290000.000
20200123,1367.166,1376.913,1265.265,1277.725,42588807000,532466150000.000
20200228,1150.059,1419.225,1066.914,1277.547,77700651000,921322130000.000
20200331,1298.409,1476.444,1190.402,1210.001,76719745000,956148480000.000
20200430,1204.656,1265.037,1150.165,1205.847,37631324000,461819790000.000
20200529,1184.279,1256.961,1160.377,1179.183,26934775000,319918790000.000
20200630,1212.893,1346.515,1194.940,1292.544,53097370000,649330530000.000
20200731,1288.418,1827.838,1284.336,1631.524,174705570000,2455696000000.000
20200831,1667.288,1735.455,1554.844,1625.256,88609308000,1315451670000.000
20200930,1618.543,1661.777,1485.043,1569.051,58904104000,820750970000.000
20201030,1593.113,1656.671,1461.680,1461.680,35127329000,490923750000.000
20201130,1463.171,1648.709,1441.670,1592.876,53787633000,836155810000.000
20201231,1584.130,1696.955,1482.720,1636.416,68890522000,1012164930000.000
20210129,1660.041,1663.211,1434.970,1452.112,70966671000,1116624900000.000
20210226,1456.427,1465.062,1336.050,1389.071,33246987000,496969450000.000
20210331,1393.152,1423.619,1319.631,1339.855,43863033000,603361100000.000
20210409,1343.024,1378.828,1337.176,1344.928,9755532300,116925202000.000
