date,close,open,low,high,volume,pctChg,isST
2011-01-04,2.7870294400,2.7464697600,2.7232928000,2.8188977600,4969140,1.583900,0
2011-01-05,2.8449718400,2.7725438400,2.7464697600,2.8594574400,7367392,2.079000,0
2011-01-06,2.9405768000,2.8971200000,2.8681488000,3.0390788800,23040545,3.360500,0
2011-01-07,2.9492681600,2.9231940800,2.8971200000,3.0187990400,15632839,0.295600,0
2011-01-10,3.0072105600,2.9608566400,2.9289883200,3.0883299200,19858366,1.964600,0
2011-01-11,3.0825356800,2.9579595200,2.9579595200,3.1578608000,22040956,2.504800,0
2011-01-12,3.0941241600,3.0680500800,3.0159019200,3.1057126400,10775972,0.375900,0
2011-01-13,3.0130048000,3.0738443200,2.9869307200,3.1115068800,11941132,-2.621700,0
2011-01-14,3.1288896000,3.0130048000,2.9782393600,3.1752435200,18067036,3.846200,0
2011-01-17,2.9869307200,3.0970212800,2.9260912000,3.1549636800,13492937,-4.537000,0
2011-01-18,2.9811364800,2.9550624000,2.8681488000,2.9869307200,9243201,-0.194000,0
2011-01-19,3.0130048000,2.9782393600,2.9000171200,3.0680500800,13222800,1.069000,0
2011-01-20,3.1028155200,2.9695480000,2.9550624000,3.1868320000,26607739,2.980800,0
2011-01-21,3.0680500800,3.0999184000,2.9869307200,3.1346838400,16864557,-1.120400,0
2011-01-24,3.1433752000,3.0941241600,3.0622558400,3.2158032000,21043188,2.455100,0
2011-01-25,2.8304862400,3.0999184000,2.8304862400,3.1173011200,19940482,-9.953900,0
2011-01-26,2.8942228800,2.7812352000,2.7522640000,2.9202969600,10723130,2.251800,0
2011-01-27,2.9260912000,2.8913257600,2.7812352000,2.9463710400,11694433,1.101100,0
2011-01-28,3.0274904000,2.9145027200,2.8449718400,3.0506673600,13241298,3.465300,0
2011-01-31,3.0738443200,2.9985192000,2.9840336000,3.1144040000,11332009,1.531100,0
2011-02-01,3.1462723200,3.1144040000,3.0767414400,3.2302888000,18196919,2.356300,0
2011-02-09,3.4620584000,3.0999184000,3.0854328000,3.4620584000,38016217,10.036800,0
2011-02-10,3.5315892800,3.4186016000,3.3925275200,3.6271942400,37632417,2.008400,0
2011-02-11,3.4881324800,3.4910296000,3.4475728000,3.5895316800,24696546,-1.230500,0
2011-02-14,3.5344864000,3.4881324800,3.4417785600,3.5866345600,24175965,1.328900,0
2011-02-15,3.4852353600,3.5576633600,3.4765440000,3.6503712000,22980529,-1.393400,0
2011-02-16,3.5489720000,3.4562641600,3.4562641600,3.6503712000,24201596,1.828800,0
2011-02-17,3.6706510400,3.5547662400,3.5286921600,3.6938280000,28635065,3.428600,0
2011-02-18,3.5257950400,3.6358856000,3.5200008000,3.7459761600,21721676,-3.946300,0
2011-02-21,3.7025193600,3.5055152000,3.4910296000,3.7372848000,20858849,5.012300,0
2011-02-22,3.5634576000,3.7083136000,3.5084123200,3.7517704000,19047779,-3.755900,0
2011-02-23,3.4707497600,3.5489720000,3.4070131200,3.5634576000,15190254,-2.601600,0
2011-02-24,3.5113094400,3.4736468800,3.4475728000,3.5315892800,10809902,1.168600,0
2011-02-25,3.5634576000,3.4968238400,3.4272929600,3.6098115200,10192962,1.485100,0
2011-02-28,3.5895316800,3.5866345600,3.5576633600,3.6706510400,12997564,0.731700,0
2011-03-01,3.6358856000,3.5924288000,3.5634576000,3.6677539200,15037477,1.291363,0
2011-03-02,3.5460748800,3.6214000000,3.4765440000,3.6214000000,13907924,-2.470100,0
2011-03-03,3.3635563200,3.5547662400,3.3606592000,3.5692518400,12238617,-5.147100,0
2011-03-04,3.4359843200,3.3896304000,3.3635563200,3.4591612800,5915871,2.153300,0
2011-03-07,3.5084123200,3.4359843200,3.4243958400,3.5142065600,8378245,2.107900,0
2011-03-08,3.4678526400,3.4968238400,3.4359843200,3.5055152000,8584050,-1.156100,0
2011-03-09,3.6242971200,3.4765440000,3.4475728000,3.6503712000,19099811,4.511300,0
2011-03-10,3.6214000000,3.6069144000,3.5547662400,3.6474740800,12974761,-0.079900,0
2011-03-11,3.7054164800,3.6011201600,3.5692518400,3.8010214400,24492069,2.320000,0
2011-03-14,3.7314905600,3.7633588800,3.6938280000,3.8821408000,22557851,0.703700,0
