date,close,open,low,high,volume,pctChg,isST
2021-01-04,21.0908506200,20.8275806400,20.5838121400,21.2858654200,2572888,2.511800,0
2021-01-05,21.6661442800,21.0420969200,20.9640910000,21.8026546400,2853363,2.727700,0
2021-01-06,22.3876990400,21.6466428000,21.6466428000,22.7289749400,4598924,3.330300,0
2021-01-07,22.3291946000,22.4364527400,21.9586664800,22.6802212400,3195344,-0.261300,0
2021-01-08,23.1677582400,22.5437108800,22.2121857200,23.2750163800,6670309,3.755500,0
2021-01-11,22.8752360400,23.2847671200,22.3486960800,23.2945178600,4176184,-1.262600,0
2021-01-12,21.6563935400,22.8167316000,21.2663639400,22.8167316000,3650693,-5.328200,0
2021-01-13,21.7051472400,21.7246487200,21.1201028400,21.9391650000,3300621,0.225100,0
2021-01-14,21.8124053800,21.8319068600,21.6953965000,22.6412182800,2932408,0.494200,0
2021-01-15,21.8026546400,21.6758950200,20.8763343400,21.9099127800,2637979,-0.044700,0
2021-01-18,21.9294142600,21.9976694400,21.6368920600,22.2024349800,2690080,0.581400,0
2021-01-19,22.6022153200,22.0366724000,21.8416576000,22.6022153200,3099494,3.068000,0
2021-01-20,22.3096931200,22.8947375200,21.5783876200,23.0702508400,6130845,-1.294200,0
2021-01-21,21.2956161600,22.3096931200,20.5740614000,22.3096931200,5838783,-4.545500,0
2021-01-22,19.1699548400,20.9640910000,19.1699548400,20.9933432200,6272427,-9.981700,0
2021-01-25,17.2490590600,19.0626967000,17.2490590600,19.0626967000,5709900,-10.020300,0
2021-01-26,16.4885013400,16.5762580000,15.6596884400,17.2880620200,6269736,-4.409300,0
2021-01-27,16.1764776600,16.3714924600,15.9229584200,16.4104954200,2734184,-1.892400,0
2021-01-28,15.9912136000,16.1082224800,15.7961988000,16.3909939400,2148681,-1.145300,0
2021-01-29,15.8742047200,15.9034569400,15.5719317800,16.0302165600,1803588,-0.731700,0
2021-02-01,16.0984717400,15.7084421400,15.6889406600,16.1179732200,1676552,1.412800,0
2021-02-02,16.4689998600,15.9912136000,15.9814628600,16.7420205800,1558824,2.301600,0
2021-02-03,16.2252313600,16.3129880200,16.0789702600,16.4885013400,1241908,-1.480200,0
2021-02-04,16.1862284000,15.9814628600,15.9814628600,16.4787506000,1470796,-0.240400,0
2021-02-05,16.4787506000,16.1862284000,16.1862284000,16.8005250200,1504801,1.807200,0
2021-02-08,16.3422402400,16.3519909800,16.3129880200,16.7712728000,1237054,-0.828400,0
2021-02-09,16.9272846400,16.3422402400,16.1959791400,17.1613024000,1875321,3.580000,0
2021-02-10,17.8438542000,16.9955398200,16.7907742800,17.8438542000,1922420,5.414700,0
2021-02-18,17.9413616000,18.1656286200,17.6488394000,18.5166552600,1937116,0.546400,0
2021-02-19,18.4093971200,18.0388690000,17.9413616000,18.4776523000,1139168,2.608700,0
2021-02-22,18.5751597000,18.4679015600,18.3216404600,18.9944415200,1645368,0.900400,0
2021-02-23,18.2728867600,18.5556582200,17.8341034600,18.5849104400,1485264,-1.627300,0
2021-02-24,18.2826375000,18.1851301000,18.1851301000,18.7116700600,1080060,0.053400,0
2021-02-25,18.6239134000,18.2923882400,18.2826375000,18.9944415200,1390256,1.866700,0
2021-02-26,18.8969341200,18.6336641400,18.2046315800,19.0626967000,1200767,1.466000,0
2021-03-01,18.8481804200,19.1114504000,18.4093971200,19.1602041000,1230712,-0.258000,0
2021-03-02,18.7701745000,18.8189282000,18.4776523000,18.9066848600,1082056,-0.413900,0
2021-03-03,19.4819785200,18.6726671000,18.6726671000,19.5892366600,1878271,3.792200,0
2021-03-04,19.2089578000,19.4819785200,19.1602041000,19.9890170000,1330244,-1.401400,0
2021-03-05,19.2967144600,19.1602041000,19.0139430000,19.3649696400,837144,0.456900,0
2021-03-08,18.5361567400,19.3844711200,18.5361567400,19.4624770400,1373844,-3.941400,0
2021-03-09,18.3216404600,18.5361567400,17.8828571600,18.7019193200,1335864,-1.157300,0
2021-03-10,18.7116700600,18.3801449000,18.2338838000,18.7799252400,1284084,2.128800,0
2021-03-11,18.6726671000,18.6824178400,18.3313912000,19.3259666800,824988,-0.208400,0
2021-03-12,18.5849104400,18.5166552600,18.3606434200,18.9749400400,1276423,-0.470000,0
2021-03-15,18.5751597000,18.4874030400,18.1071241800,18.7506730200,768264,-0.052500,0
2021-03-16,18.3606434200,18.4776523000,18.3508926800,18.6726671000,719932,-1.154900,0
2021-03-17,18.4191478600,18.3508926800,18.2826375000,18.6044119200,610965,0.318600,0
2021-03-18,19.1699548400,18.3118897200,17.9218601200,19.4429755600,1671420,4.076200,0
2021-03-19,18.7896759800,18.9944415200,18.7409222800,19.1212011400,800216,-1.983700,0
2021-03-22,19.8915096000,18.7896759800,18.7506730200,19.9305125600,2336351,5.864000,0
2021-03-23,19.6574918400,19.7647499800,19.5794859200,20.4570525200,2017248,-1.176500,0
2021-03-24,19.6574918400,19.5892366600,19.4819785200,19.8135036800,1063693,0.000000,0
2021-03-25,19.7842514600,19.5307322200,19.5014800000,19.8525066400,943320,0.644800,0
2021-03-26,19.7452485000,19.7647499800,19.6087381400,20.1352781000,1831676,-0.197100,0
2021-03-29,20.8080791600,19.9987677400,19.5697351800,20.8178299000,2780944,5.382700,0
2021-03-30,20.0475214400,20.7690762000,19.8915096000,21.0323461800,2838789,-3.655100,0
2021-03-31,20.1840318000,20.2815392000,19.2577115000,20.3985480800,1892200,0.680900,0
2021-04-01,20.2035332800,20.1937825400,19.7842514600,20.9640910000,2611968,0.096600,0
2021-04-02,19.8720081200,19.9890170000,19.8037529400,20.4570525200,1281140,-1.640900,0
2021-04-06,19.5112307400,19.8720081200,19.4917292600,20.0377707000,966260,-1.815500,0
2021-04-07,19.5697351800,19.4039726000,19.4039726000,19.6867440600,704536,0.299900,0
2021-04-08,19.6964948000,19.5794859200,19.5112307400,19.9597647800,758700,0.647700,0
2021-04-09,19.5209814800,19.5502337000,19.4429755600,19.9110110800,1050700,-0.891100,0
2021-04-12,19.1992070600,19.5209814800,19.0236937400,19.5209814800,1031120,-1.648400,0
2021-04-13,18.7994267200,19.2089578000,18.7214208000,19.3064652000,1058900,-2.082300,0
2021-04-14,19.4234740800,18.8676819000,18.7994267200,19.4722277800,1252940,3.319500,0
2021-04-15,19.2187085400,19.4234740800,19.1894563200,19.6477411000,1104492,-1.054200,0
2021-04-16,19.8135036800,19.2284592800,19.2284592800,19.9695155200,1124517,3.094900,0
2021-04-19,20.2425362400,19.8135036800,19.7549992400,20.2717884600,1049232,2.165400,0
2021-04-20,20.4180495600,20.2912899400,20.1645303200,20.7300732400,1245604,0.867100,0
2021-04-21,20.2815392000,20.3302929000,20.0572721800,20.4960554800,784368,-0.668600,0
2021-04-22,20.6130643600,20.4570525200,20.2327855000,20.8568328600,1214276,1.634600,0
2021-04-23,20.7105717600,19.5404829600,19.5404829600,20.8860850800,1104228,0.473000,0
2021-04-26,21.3541206000,20.6618180600,20.4765540000,21.4516280000,2264672,3.107300,0
2021-04-27,20.7008210200,21.3638713400,20.4765540000,21.7441502000,2741250,-3.059400,0
2021-04-28,20.1450288400,20.2815392000,20.0865244000,20.9153373000,910848,-2.684900,0
2021-04-29,20.5058062200,20.2717884600,19.9012603400,20.6715688000,606100,1.790900,0
2021-04-30,20.5740614000,20.3790466000,19.9792662600,20.6715688000,734464,0.332900,0
2021-05-06,20.8665836000,20.5643106600,20.4765540000,20.9640910000,1527048,1.421800,0
2021-05-07,20.7593254600,20.9153373000,20.5155569600,20.9445895200,945336,-0.514000,0
2021-05-10,20.4082988200,20.7300732400,20.2522869800,20.8958358200,945980,-1.690900,0
2021-05-11,20.6423165800,20.6618180600,20.0865244000,20.7690762000,894236,1.146700,0
2021-05-12,20.7203225000,20.6423165800,20.0865244000,20.9933432200,689132,0.377900,0
2021-05-13,20.7788269400,20.7593254600,20.5740614000,20.8470821200,616488,0.282400,0
2021-05-14,20.7983284200,20.7690762000,20.4570525200,20.8470821200,1524827,0.093900,0
2021-05-17,20.3692958600,20.7690762000,19.7940022000,20.7983284200,1483944,-2.062800,0
2021-05-18,20.2035332800,20.0767736600,20.0670229200,20.5155569600,494212,-0.813800,0
2021-05-19,19.8525066400,20.2327855000,19.7549992400,20.4570525200,1035133,-1.737500,0
2021-05-20,19.9207618200,19.8525066400,19.6477411000,20.1255273600,913012,0.343800,0
2021-05-21,20.1937825400,19.7842514600,19.7647499800,20.2815392000,699292,1.370500,0
2021-05-24,21.2566132000,20.1937825400,20.1937825400,21.3833728200,2267660,5.263200,0
2021-05-25,21.5978891000,21.4516280000,20.9640910000,21.7441502000,1940208,1.605500,0
2021-05-26,21.5881383600,21.5588861400,20.4765540000,21.7246487200,1473842,-0.045100,0
2021-05-27,21.6758950200,21.2663639400,21.2566132000,21.8904113000,1089350,0.406500,0
2021-05-28,21.5491354000,21.6466428000,21.3736220800,21.9391650000,1147332,-0.584800,0
2021-05-31,21.5978891000,21.5198831800,21.4516280000,21.8416576000,1246100,0.226200,0
2021-06-01,21.9879187000,21.5978891000,21.5003817000,22.0854261000,1214320,1.805900,0
2021-06-02,21.8221561200,21.9879187000,21.7148979800,22.1146783200,811892,-0.753900,0
2021-06-03,21.6076398400,21.7734024200,21.5588861400,22.0561738800,979376,-0.983000,0
2021-06-04,22.1146783200,21.3736220800,21.3736220800,22.1829335000,1550384,2.346600,0
2021-06-07,23.3920252600,22.3876990400,22.1536812800,23.4700311800,2684840,5.776000,0
2021-06-08,23.7040489400,23.4407789600,22.8459838200,23.8698115200,3347311,1.333900,0
2021-06-09,23.3530223000,23.6845474600,23.0409986200,23.9575681800,2024840,-1.480900,0
2021-06-10,23.1872597200,23.3725237800,22.7094734600,23.5772893200,2254316,-0.709800,0
2021-06-11,22.5339601400,23.1872597200,22.3291946000,23.4505297000,1641484,-2.817500,0
2021-06-15,22.5827138400,22.4462034800,22.1049275800,22.6509690200,1067053,0.216400,0
2021-06-16,22.1341798000,22.2804409000,21.9391650000,22.5729631000,967132,-1.986200,0
2021-06-17,23.2360134200,22.3389453400,22.1829335000,23.3530223000,2734120,4.978000,0
2021-06-18,23.9868204000,23.3042686000,23.0897523200,24.0063218800,3636798,3.231200,0
2021-06-21,21.5881383600,24.3768500000,21.5881383600,24.6498707200,9653637,-10.000000,0
2021-06-22,19.8622573800,19.4332248200,19.4332248200,20.1547795800,8504926,-7.994600,0
2021-06-23,19.5209814800,19.4624770400,19.3357174200,19.7940022000,3981103,-1.718200,0
2021-06-24,20.4765540000,19.5307322200,19.5307322200,20.9445895200,4495719,4.895100,0
2021-06-25,20.3010406800,20.4375510400,19.9402633000,20.5253077000,2100753,-0.857100,0
2021-06-28,20.0339122500,20.5978297800,20.0141256700,20.7264425500,1483140,-1.315800,0
2021-06-29,20.2614579200,20.0734854100,20.0734854100,20.7858022900,1681328,1.135800,0
2021-06-30,22.2895823700,20.3010310800,20.2020981800,22.2895823700,4987490,10.009800,0
2021-07-01,21.8443843200,22.8238200300,21.7652380000,23.1008321500,3456719,-1.997300,0
2021-07-02,22.6061676500,21.6959849700,21.6959849700,22.8534999000,1991523,3.487300,0
2021-07-05,22.7545670000,22.6061676500,22.0818232800,23.1008321500,1497038,0.656500,0
2021-07-06,22.6754206800,22.7446737100,22.4577683000,23.0216858300,1412539,-0.347800,0
2021-07-07,22.5567012000,22.4577683000,22.3687286900,22.9029663500,1299784,-0.523600,0
2021-07-08,22.0620367000,22.4478750100,21.8641709000,22.5567012000,1223263,-2.193000,0
2021-07-09,22.6457408100,21.9532105100,21.7949178700,22.8337133200,1649302,2.645700,0
2021-07-12,22.5270213300,23.0216858300,22.4478750100,23.2294449200,1235261,-0.524200,0
2021-07-13,22.1609696000,22.4676615900,21.8740641900,22.8436066100,1409432,-1.624900,0
2021-07-14,22.1708628900,22.0719299900,21.8740641900,22.5171280400,1064484,0.044600,0
2021-07-15,21.5772654900,22.1708628900,21.5673722000,22.2005427600,996900,-2.677400,0
2021-07-16,21.7652380000,21.7256648400,20.8253754500,22.1016098600,1784932,0.871200,0
2021-07-19,20.6571895200,21.7652380000,20.4494304300,21.9334239300,1805904,-5.090900,0
2021-07-20,21.7256648400,20.6571895200,20.4395371400,21.9037440600,1474688,5.172400,0
2021-07-21,21.7553447100,21.9037440600,21.6366252300,22.0620367000,811393,0.136600,0
2021-07-22,21.8048111600,21.6761983900,21.4189728500,22.0125702500,1095660,0.227400,0
2021-07-23,21.8344910300,21.4783325900,21.3398265300,21.8641709000,782500,0.136100,0
2021-07-26,20.7660157100,21.4288661400,20.5879364900,21.5376923300,1290328,-4.893500,0
2021-07-27,20.5285767500,20.5780432000,20.3010310800,21.9631038000,992441,-1.143400,0
2021-07-28,20.2713512100,20.5285767500,19.3512752400,20.7264425500,1432148,-1.253000,0
2021-07-29,19.9943390900,20.2614579200,19.6777538100,20.2614579200,1305020,-1.366500,0
2021-07-30,19.9250860600,20.0141256700,19.6678605200,20.1229518600,870568,-0.346400,0
2021-08-02,20.8352687400,19.9151927700,18.4806657200,20.9342016400,2079936,4.568000,0
2021-08-03,20.5087901700,21.2804667900,20.2911377900,21.2804667900,894550,-1.567000,0
2021-08-04,20.4692170100,20.4593237200,20.3406042400,20.9144150600,2560576,-0.193000,0
2021-08-05,19.9844458000,20.5186834600,19.7470068400,20.5780432000,3433396,-2.368300,0
2021-08-06,19.9052994800,20.3801774000,19.6381806500,20.3801774000,3087575,-0.396000,0
2021-08-09,19.9646592200,19.9745525100,19.9448726400,20.5780432000,911578,0.298200,0
2021-08-10,19.7667934200,19.9646592200,19.6678605200,20.2317780500,1081866,-0.991100,0
2021-08-11,19.4699947200,19.8261531600,19.1138362800,19.9151927700,1374275,-1.501500,0
2021-08-12,19.7766867100,19.4798880100,19.3117020800,19.9745525100,1486772,1.575200,0
2021-08-13,19.5194611700,19.9052994800,19.4205282700,20.0734854100,1675568,-1.300700,0
2021-08-16,19.4897813000,19.5194611700,19.2919155000,19.7667934200,982292,-0.152100,0
2021-08-17,18.7576778400,19.5689276200,18.6785315200,19.5689276200,1796716,-3.756300,0
2021-08-18,18.6686382300,18.7675711300,18.4015194000,19.0940497000,964052,-0.474700,0
2021-08-19,18.5894919100,18.6686382300,17.9662146400,18.8961839000,2315982,-0.424000,0
2021-08-20,18.1047207000,18.4311992700,17.9662146400,18.5697053300,1463300,-2.607800,0
2021-08-23,18.9654369300,18.1047207000,17.8672817400,19.1435161500,1373191,4.754100,0
2021-08-24,18.7972510000,19.0445832500,18.5400254600,19.2127691800,1417724,-0.886800,0
2021-08-25,18.9951168000,18.8862906100,18.5697053300,19.0742631200,1365600,1.052600,0
2021-08-26,19.0940497000,18.8665040300,18.7279979700,19.3809551100,1231600,0.520800,0
2021-08-27,19.2226624700,19.2127691800,18.8566107400,19.3413819500,1082884,0.673600,0
2021-08-30,19.2028758900,19.2226624700,18.9456503500,19.3413819500,1035164,-0.102900,0
2021-08-31,19.4897813000,19.2028758900,19.0346899600,19.5986074900,1462664,1.494100,0
2021-09-01,18.9555436400,19.5887142000,18.8269308700,19.5887142000,1245432,-2.741100,0
2021-09-02,19.7470068400,18.9357570600,18.8071442900,19.9745525100,2257394,4.175400,0
2021-09-03,19.6876471000,19.7569001300,19.4007416900,21.6366252300,2138812,-0.300600,0
2021-09-06,19.6876471000,19.6777538100,19.0940497000,20.1823116000,2100641,0.000000,0
2021-09-07,19.7074336800,19.6876471000,19.3908484000,19.8261531600,1924417,0.100500,0
2021-09-08,19.9448726400,19.6777538100,19.6282873600,20.2416713400,1786528,1.204800,0
2021-09-09,20.3307109500,20.0833787000,19.9943390900,20.5285767500,2422240,1.934500,0
2021-09-10,20.2020981800,20.3307109500,19.8954061900,20.9737748000,1935900,-0.632600,0
2021-09-13,20.3504975300,19.9349793500,19.9349793500,20.3603908200,1753020,0.734600,0
2021-09-14,19.7865800000,20.2317780500,19.7865800000,20.4988968800,1452400,-2.771000,0
2021-09-15,20.0833787000,19.8162598700,19.6282873600,20.2713512100,1299020,1.500000,0
