date,close,open,low,high,volume,pctChg,isST
2020-04-15,1.1300000000,1.1400000000,1.1300000000,1.1500000000,106221688,-1.739100,0
2020-04-16,1.1300000000,1.1300000000,1.1300000000,1.1400000000,68680953,0.000000,0
2020-04-17,1.1400000000,1.1400000000,1.1300000000,1.1400000000,68617663,0.885000,0
2020-04-20,1.1400000000,1.1300000000,1.1300000000,1.1400000000,73989351,0.000000,0
2020-04-21,1.1200000000,1.1400000000,1.1200000000,1.1400000000,129089683,-1.754400,0
2020-04-22,1.1300000000,1.1200000000,1.1100000000,1.1300000000,112208018,0.892900,0
2020-04-23,1.1200000000,1.1300000000,1.1200000000,1.1300000000,108771410,-0.885000,0
2020-04-24,1.1100000000,1.1200000000,1.1000000000,1.1300000000,195666857,-0.892900,0
2020-04-27,1.1000000000,1.1100000000,1.1000000000,1.1100000000,154592482,-0.900900,0
2020-04-28,1.0700000000,1.0900000000,1.0500000000,1.1000000000,307359920,-2.727300,0
2020-04-29,1.0500000000,1.0600000000,1.0400000000,1.0700000000,221380652,-1.869200,0
2020-04-30,1.0800000000,1.0400000000,1.0400000000,1.0900000000,337159568,2.857200,0
2020-05-06,1.1000000000,1.0600000000,1.0600000000,1.1100000000,323197488,1.851800,0
2020-05-07,1.1300000000,1.1300000000,1.1200000000,1.1600000000,474576224,2.727300,0
2020-05-08,1.1200000000,1.1300000000,1.1100000000,1.1300000000,242796095,-0.885000,0
2020-05-11,1.1100000000,1.1200000000,1.1000000000,1.1300000000,222355896,-0.892900,0
2020-05-12,1.1200000000,1.1100000000,1.1000000000,1.1400000000,314700016,0.900900,0
2020-05-13,1.1100000000,1.1200000000,1.1000000000,1.1200000000,158295978,-0.892900,0
2020-05-14,1.1000000000,1.1000000000,1.1000000000,1.1200000000,110288297,-0.900900,0
2020-05-15,1.1000000000,1.1100000000,1.0900000000,1.1100000000,169784177,0.000000,0
2020-05-18,1.1200000000,1.1000000000,1.0900000000,1.1300000000,393698096,1.818200,0
2020-05-19,1.1000000000,1.1200000000,1.1000000000,1.1200000000,197084337,-1.785700,0
2020-05-20,1.0800000000,1.1000000000,1.0800000000,1.1100000000,230562429,-1.818200,0
2020-05-21,1.0800000000,1.0900000000,1.0700000000,1.0900000000,184337947,0.000000,0
2020-05-22,1.0700000000,1.0700000000,1.0600000000,1.0800000000,239115499,-0.925900,0
2020-05-25,1.0600000000,1.0700000000,1.0500000000,1.0700000000,187439178,-0.934600,0
2020-05-26,1.0700000000,1.0600000000,1.0500000000,1.0700000000,165986339,0.943400,0
2020-05-27,1.1100000000,1.0600000000,1.0500000000,1.1200000000,551054000,3.738300,0
2020-05-28,1.1000000000,1.1000000000,1.0800000000,1.1100000000,356396512,-0.900900,0
2020-05-29,1.1000000000,1.1000000000,1.0800000000,1.1000000000,264257146,0.000000,0
2020-06-01,1.1000000000,1.1000000000,1.0900000000,1.1100000000,213450426,0.000000,0
2020-06-02,1.1000000000,1.1100000000,1.0900000000,1.1100000000,186812814,0.000000,0
2020-06-03,1.0900000000,1.1000000000,1.0900000000,1.1100000000,132121208,-0.909100,0
2020-06-04,1.0900000000,1.1000000000,1.0800000000,1.1000000000,122152907,0.000000,0
2020-06-05,1.0800000000,1.0900000000,1.0700000000,1.0900000000,143436795,-0.917400,0
2020-06-08,1.0900000000,1.0800000000,1.0800000000,1.1000000000,234669059,0.925900,0
2020-06-09,1.0900000000,1.0900000000,1.0800000000,1.0900000000,89173713,0.000000,0
2020-06-10,1.0800000000,1.0900000000,1.0700000000,1.1000000000,200969383,-0.917400,0
2020-06-11,1.0900000000,1.0800000000,1.0800000000,1.1000000000,178338072,0.925900,0
2020-06-12,1.0800000000,1.0700000000,1.0700000000,1.0900000000,188932820,-0.917400,0
2020-06-15,1.0700000000,1.0800000000,1.0600000000,1.0800000000,237444760,-0.925900,0
2020-06-16,1.1000000000,1.0700000000,1.0700000000,1.1000000000,348880048,2.803700,0
2020-06-17,1.1100000000,1.0800000000,1.0800000000,1.1300000000,531921840,0.909100,0
2020-06-18,1.1500000000,1.1000000000,1.1000000000,1.1800000000,908570688,3.603600,0
2020-06-19,1.1100000000,1.1300000000,1.1000000000,1.1400000000,558123584,-3.478300,0
2020-06-22,1.0900000000,1.1100000000,1.0900000000,1.1100000000,286977024,-1.801800,0
2020-06-23,1.0900000000,1.0900000000,1.0800000000,1.1000000000,236732822,0.000000,0
2020-06-24,1.0800000000,1.0900000000,1.0800000000,1.1000000000,138282414,-0.917400,0
2020-06-29,1.0700000000,1.0800000000,1.0700000000,1.0900000000,197592015,-0.925900,0
2020-06-30,1.0800000000,1.0800000000,1.0700000000,1.0900000000,199558791,0.934600,0
2020-07-01,1.0800000000,1.0800000000,1.0700000000,1.0900000000,179028190,0.000000,0
2020-07-02,1.1100000000,1.0800000000,1.0800000000,1.1100000000,399377840,2.777800,0
2020-07-03,1.1200000000,1.1100000000,1.1000000000,1.1400000000,558580496,0.900900,0
2020-07-06,1.1900000000,1.1300000000,1.1300000000,1.2000000000,1029797632,6.250000,0
2020-07-07,1.1800000000,1.2100000000,1.1800000000,1.2400000000,975176352,-0.840300,0
