date,close,open,low,high,volume,pctChg,isST
2020-04-15,52.7697277800,54.3033190000,51.6290852000,54.4779628400,2800361,-1.397100,0
2020-04-16,55.0837586600,52.1803048200,51.4653566000,55.8860288000,2667213,4.385100,0
2020-04-17,56.4972822400,55.0073519800,54.5762000000,57.6324672000,2275962,2.566100,0
2020-04-20,55.3293515600,56.4809093800,54.3306071000,56.7483327600,2336773,-2.067200,0
2020-04-21,53.7411841400,55.1219620000,53.2117950000,55.3620972800,2373393,-2.870400,0
2020-04-22,54.5652847600,54.1996242200,52.4477282000,54.6689795400,2538086,1.533500,0
2020-04-23,54.0304380000,54.6307762000,53.7411841400,55.9678931000,2015644,-0.980200,0
2020-04-24,53.2663712000,53.8994551200,52.7315244400,54.3797256800,1558803,-1.414100,0
2020-04-27,53.6265741200,53.1572188000,51.9565424000,54.4670476000,1908311,0.676200,0
2020-04-28,53.7029808000,53.6211165000,52.9389140000,54.8490810000,2170648,0.142500,0
2020-04-29,52.8352192200,53.7029808000,51.8910509600,54.4943357000,1949567,-1.615900,0
2020-04-30,51.7109495000,52.5568806000,50.4011207000,53.2008797600,3772072,-2.127900,0
2020-05-06,52.8352192200,51.8473900000,50.7558660000,53.1026426000,2997126,2.174100,0
2020-05-07,52.0274914600,53.0644392600,51.6945766400,53.3536931200,2564334,-1.528800,0
2020-05-08,52.9116259000,52.2785419800,51.7928138000,53.6811503200,3032635,1.699400,0
2020-05-11,50.6576288400,53.4792183800,50.3247140200,53.7575570000,4998317,-4.259900,0
2020-05-12,52.9389140000,50.7558660000,50.1009516000,53.3755236000,4875792,4.503300,0
2020-05-13,53.4792183800,52.8406768400,52.7315244400,54.4452171200,3237883,1.020600,0
2020-05-14,51.7982714200,53.6374893600,51.6345428200,53.9649465600,2385253,-3.143200,0
2020-05-15,51.4326108800,52.0820676600,50.5921374000,52.5023044000,2245964,-0.705900,0
2020-05-18,54.4756524900,51.3559690000,50.8270791700,55.5487622900,4034628,5.916500,0
2020-05-19,55.3724656800,54.8205806400,53.1955858000,55.7097287600,5188543,1.646300,0
2020-05-20,52.6590309000,55.3724656800,52.3370979600,55.3724656800,5629789,-4.900300,0
2020-05-21,53.8547818200,52.6590309000,52.5823802000,54.1537195500,3864094,2.270800,0
2020-05-22,52.4827342900,54.0387435000,52.2067917700,54.1613846200,2980827,-2.547700,0
2020-05-25,54.0770688500,52.1224760000,51.4326197000,54.3836716500,3791246,3.037800,0
2020-05-26,55.1885040000,54.2303702500,53.5021886000,55.7250589000,3418992,2.055300,0
2020-05-27,55.0045423200,55.9243507200,54.4373271400,55.9243507200,2236634,-0.333300,0
2020-05-28,57.0664461500,55.9550110000,55.5564273600,57.3193934600,5414730,3.748600,0
2020-05-29,60.4084166700,56.3765898500,56.3765898500,62.6312869700,6460372,5.856300,0
2020-06-01,61.5811723800,60.6077084900,59.7952110700,62.4549903600,3766533,1.941400,0
2020-06-02,59.1360150500,61.5045216800,58.1012306000,61.5045216800,4771259,-3.970600,0
2020-06-03,59.1973356100,58.5611348000,58.4154984700,59.7492206500,2838818,0.103700,0
2020-06-04,59.9255172600,59.8641967000,58.8754026700,60.5157276500,2666865,1.230100,0
2020-06-05,59.9945028900,60.1018138700,59.1743404000,60.7763400300,1517355,0.115100,0
2020-06-08,58.8294122500,61.1979188800,58.1778813000,61.1979188800,3099295,-1.942000,0
2020-06-09,59.0210390000,57.7869627300,57.6183311900,59.1436801200,3059164,0.325700,0
2020-06-10,59.4042925000,58.8677376000,58.8677376000,60.8299955200,2695285,0.649400,0
2020-06-11,58.5228094500,58.6147902900,58.0935655300,59.4272877100,2658068,-1.483900,0
2020-06-12,59.7798809300,57.6873168200,57.6413264000,60.7073544000,3090255,2.148000,0
2020-06-15,61.7881292700,60.7073544000,59.8028761400,64.1949612500,4851301,3.359400,0
2020-06-16,62.3170191000,62.6082917600,60.8913160800,62.6082917600,2443219,0.856000,0
2020-06-17,62.5393061300,62.4473252900,61.6271628000,64.0493249200,2306715,0.356700,0
2020-06-18,62.8918993500,62.6082917600,61.4585312600,63.0452007500,1823009,0.563800,0
2020-06-19,63.7427221200,62.8918993500,62.8305787900,64.6472003800,2889893,1.352800,0
2020-06-22,64.3482626500,64.3635927900,63.2904829900,64.7698415000,2607381,0.950000,0
2020-06-23,65.5516786400,64.3482626500,64.1029804100,66.3028555000,2801652,1.870200,0
2020-06-24,64.7698415000,65.3523868200,64.1259756200,66.5941281600,2158951,-1.192700,0
2020-06-29,65.8276211600,64.5475544700,64.5475544700,66.5251425300,2999220,1.633100,0
2020-06-30,69.7521370000,66.3795062000,66.3795062000,70.4496583700,2839003,5.961800,0
2020-07-01,66.0422431200,70.5186440000,63.6200810000,70.5186440000,4056039,-5.318700,0
2020-07-02,63.0452007500,65.7433053900,62.3400143100,65.9196020000,5918985,-4.538100,0
2020-07-03,63.3824638300,63.0835261000,61.6654881500,64.3099373000,4814958,0.535000,0
2020-07-06,61.9261005300,63.3747987600,61.5505121000,63.3747987600,6842889,-2.297700,0
2020-07-07,62.4549903600,61.3742154900,61.2209140900,63.6047508600,4992089,0.854100,0
2020-07-08,62.0257464400,62.2786937500,61.5965025200,63.3594686200,3674433,-0.687300,0
2020-07-09,65.1530950000,62.0334115100,61.6271628000,65.6743197600,6644785,5.042000,0
2020-07-10,66.0115828400,65.6129992000,65.4443676600,68.1118120200,5698393,1.317700,0
2020-07-13,67.5599269800,65.9196020000,65.3063964000,68.1118120200,5264449,2.345600,0
2020-07-14,68.7173525500,67.3989605100,66.4254966200,68.7173525500,4217278,1.713200,0
2020-07-15,71.6607394300,68.5563860800,67.7745489400,72.0516580000,5414003,4.283300,0
2020-07-16,65.3600518900,70.8482420100,65.1684251400,70.8942324300,4655480,-8.792400,0
2020-07-17,68.6407018500,65.3600518900,65.1454299300,68.9779649300,4713930,5.019400,0
2020-07-20,67.9891709000,68.9856300000,64.4862339100,69.7061465800,4427187,-0.949200,0
2020-07-21,67.4449509300,66.3028555000,65.9272670700,68.8936491600,3492501,-0.800500,0
2020-07-22,68.6023765000,67.4449509300,67.1000227800,70.0510747300,3941128,1.716100,0
2020-07-23,69.5605102500,67.7592188000,67.2993146000,69.7368068600,3238897,1.396600,0
2020-07-24,65.9196020000,69.4455342000,65.7663006000,69.7521370000,4705783,-5.234200,0
2020-07-27,66.5558028100,65.1530950000,64.3865880000,67.2226639000,3963337,0.965100,0
2020-07-28,66.2951904300,66.1725493100,65.8429513000,67.2763193900,2505765,-0.391600,0
2020-07-29,66.6861090000,65.6513245500,65.6513245500,67.3146447400,4313826,0.589700,0
2020-07-30,67.1153529200,66.6861090000,65.9655924200,68.2191230000,4115509,0.643700,0
2020-07-31,66.1725493100,66.9773816600,65.7509704600,68.2267880700,4460887,-1.404800,0
2020-08-03,65.5056882200,67.5752571200,64.8541572700,67.5752571200,4399025,-1.007800,0
2020-08-04,65.8122910200,65.6436594800,64.8541572700,67.0616974300,3271104,0.468100,0
2020-08-05,66.6937740700,66.1878794500,65.5440135700,67.4219557200,2904795,1.339400,0
2020-08-06,66.7627597000,66.6937740700,65.1530950000,67.2839844600,2884130,0.103400,0
2020-08-07,67.0003768700,66.8470754700,65.4750279400,69.3688835000,3815630,0.355900,0
2020-08-10,67.0387022200,68.1348072300,65.7663006000,68.1348072300,2914504,0.057200,0
2020-08-11,66.4791521100,66.9773816600,66.3105205700,68.0581565300,1843071,-0.834700,0
2020-08-12,65.1530950000,66.4791521100,63.2981480600,66.9313912400,2579206,-1.994700,0
2020-08-13,65.4137073800,65.1530950000,64.4325784200,65.9655924200,1390790,0.400000,0
2020-08-14,67.2993146000,65.1530950000,64.0646550600,67.4449509300,3106370,2.882600,0
2020-08-17,67.0003768700,67.2226639000,66.2492000100,67.8128742900,1876451,-0.444200,0
2020-08-18,69.2615725200,67.6059174000,66.7244343500,70.1507206400,3591905,3.374900,0
2020-08-19,70.3653426000,68.9856300000,68.0734866700,71.1855050900,3173940,1.593600,0
2020-08-20,67.6825681000,70.0817350100,66.8394104000,70.8789022900,2807339,-3.812600,0
2020-08-21,70.5952947000,68.1041469500,67.7745489400,71.0245386200,2629242,4.303500,0
2020-08-24,74.7650927800,71.0475338300,70.2043761300,75.7922121600,4601086,5.906600,0
2020-08-25,75.3476381000,74.1365570400,73.7149781900,76.6123746500,3128785,0.779200,0
2020-08-26,73.8529494500,75.3476381000,72.0516580000,76.0988149600,4407883,-1.983700,0
2020-08-27,73.2780692000,73.6919829800,71.6684045000,74.0139159200,3106150,-0.778400,0
2020-08-28,76.8729870300,73.2090835700,73.2090835700,77.6778193800,3678966,4.905900,0
2020-08-31,77.2639056000,76.8959822400,75.9225183500,80.4755699300,4800862,0.508500,0
2020-09-01,78.9962114200,77.8387858500,77.2639056000,80.3375986700,3319866,2.242100,0
2020-09-02,80.6288713300,79.1188525400,77.4172070000,81.7096462000,3455000,2.066800,0
2020-09-03,80.8051679400,81.5870050800,80.0999815000,82.7750909300,3098913,0.218700,0
2020-09-04,79.7167280000,78.1837140000,77.4172070000,80.6748617500,2189372,-1.347000,0
2020-09-07,76.2751115700,79.6324122300,75.9225183500,79.7090629300,2669863,-4.317300,0
2020-09-08,75.6082504800,76.2674465000,74.3895043500,77.3098960200,2621462,-0.874300,0
2020-09-09,73.8759446600,76.1907958000,71.4537825400,76.1907958000,2822704,-2.291200,0
2020-09-10,74.2975235100,74.8800688300,73.8529494500,76.0298293300,1628512,0.570700,0
2020-09-11,76.7120205600,74.8953989700,74.3358488600,77.8311207800,2418315,3.249800,0
2020-09-14,76.3977526900,77.4172070000,74.5658009600,77.4785275600,1928126,-0.409700,0
2020-09-15,78.5363072200,77.0876089900,75.8995231400,79.1801731000,1812777,2.799200,0
2020-09-16,76.0298293300,78.7049387600,75.5775902000,80.9354741300,4479194,-3.191500,0
2020-09-17,74.0522412700,75.7692169500,73.4160404600,75.7845470900,3739314,-2.601100,0
2020-09-18,75.7232265300,74.1595522500,73.5846720000,78.5593024300,5475955,2.256500,0
2020-09-21,77.2562405300,78.5209770800,76.6890253500,80.7131871000,4649495,2.024500,0
2020-09-22,74.7344325000,78.3600106100,74.0445762000,78.3600106100,5548124,-3.264200,0
2020-09-23,77.1872549000,74.6117913800,74.0599063400,77.2255802500,2893453,3.282100,0
2020-09-24,76.0834848200,77.0952740600,75.0946907900,77.1106042000,2015107,-1.430000,0
2020-09-25,76.4207479000,76.9113123800,75.5929203400,78.1300585100,2377145,0.443300,0
2020-09-28,75.3706333100,76.7733411200,74.7344325000,76.8806521000,1464694,-1.374100,0
2020-09-29,75.4932744300,76.1141451000,74.3588440700,77.0186233600,2089053,0.162700,0
2020-09-30,76.1141451000,75.6005854100,75.0257051600,77.6318289600,2383482,0.822400,0
2020-10-09,74.3588440700,76.6583650700,73.6076672100,76.8653219600,4425252,-2.306100,0
2020-10-12,75.1253510700,74.4584899800,73.9909207100,75.8535327200,3166733,1.030800,0
2020-10-13,75.8458676500,75.3859634500,74.7727578500,76.7273507000,3218927,0.959100,0
2020-10-14,75.8841930000,75.8841930000,74.9643846000,77.7008145900,3954763,0.050500,0
2020-10-15,74.7420975700,76.1831307300,74.5121454700,76.4207479000,2328049,-1.505100,0
2020-10-16,73.9755905700,74.7344325000,73.6766528400,75.2556572600,1764472,-1.025500,0
2020-10-19,72.0363278600,74.2208728100,71.3847969100,74.7114372900,2614915,-2.621500,0
2020-10-20,72.2739450300,71.4307873300,71.2851510000,72.6648636000,1789931,0.329900,0
2020-10-21,72.8258300700,72.6035430400,72.0363278600,74.3358488600,2324040,0.763600,0
2020-10-22,71.8983566000,72.0976484200,70.4113330200,73.2090835700,2543931,-1.273600,0
2020-10-23,68.1961277900,72.0516580000,67.4679461400,72.9638013300,2988017,-5.149300,0
2020-10-26,69.1389314000,67.8971900600,66.8624056100,69.7214767200,1373816,1.382500,0
2020-10-27,70.1047302200,69.3535533600,68.4490751000,70.6642803300,2642261,1.396900,0
2020-10-28,71.0781941100,70.5263090700,70.2886919000,72.0439929300,2046362,1.388600,0
2020-10-29,75.3246428900,71.1318496000,70.9018975000,75.8765279300,4752753,5.974300,0
2020-10-30,78.1147283700,78.1837140000,76.8193315400,80.4832350000,7020294,3.704100,0
2020-11-02,79.0345367700,78.9425559300,78.2680297700,80.9354741300,4935560,1.177500,0
2020-11-03,79.3334745000,79.8010437700,77.1106042000,80.5982110500,3175932,0.378200,0
2020-11-04,80.2149575500,79.6400773000,78.5516373600,81.2497420000,3065615,1.111100,0
2020-11-05,80.2532829000,81.7096462000,79.5634266000,81.8016270400,1962825,0.047800,0
2020-11-06,80.2226226200,81.7403064800,79.0498669100,82.6294546000,3379880,-0.038200,0
2020-11-09,79.8776944700,80.9431392000,79.6324122300,82.7061053000,3050369,-0.430000,0
2020-11-10,80.3605938800,82.0162490000,78.6129579200,82.0162490000,3214272,0.604500,0
