date,close,open,low,high,volume,pctChg,isST
2020-04-15,16.5570615000,16.6159485000,16.4687310000,16.8809400000,3755834,0.059300,0
2020-04-16,16.3804005000,16.3607715000,16.3411425000,16.5766905000,3638310,-1.067000,0
2020-04-17,16.2528120000,16.4883600000,16.1448525000,16.6748355000,6431476,-0.778900,0
2020-04-20,16.6061340000,16.3116990000,16.3116990000,16.6650210000,4123740,2.173900,0
2020-04-21,16.5668760000,16.5963195000,16.2724410000,16.6257630000,4279945,-0.236400,0
2020-04-22,16.5963195000,16.4196585000,16.2920700000,16.6552065000,3760522,0.177700,0
2020-04-23,16.2429975000,16.5079890000,16.1939250000,16.5079890000,4302694,-2.128900,0
2020-04-24,15.6737565000,16.1742960000,15.6050550000,16.1939250000,4470633,-3.504500,0
2020-04-27,15.4087650000,15.6639420000,15.3302490000,15.6737565000,2341426,-1.690700,0
2020-04-28,14.8198950000,15.5069100000,14.2310250000,15.5854260000,3444927,-3.821700,0
2020-04-29,14.8100805000,14.8002660000,14.6432340000,15.1535880000,2314801,-0.066200,0
2020-04-30,15.2419185000,14.9965560000,14.8395240000,15.3498780000,2995246,2.915800,0
2020-05-06,15.6541275000,15.1339590000,15.0554430000,15.6541275000,2967304,2.704400,0
2020-05-07,15.7424580000,15.7130145000,15.7130145000,16.1055945000,3956457,0.564300,0
2020-05-08,15.9485625000,15.8896755000,15.8209740000,16.0663365000,3421125,1.309200,0
2020-05-11,15.7228290000,16.0565220000,15.5952405000,16.2135540000,3914010,-1.415400,0
2020-05-12,15.6443130000,15.7817160000,15.3302490000,15.7915305000,2783884,-0.499400,0
2020-05-13,15.7522725000,15.5069100000,15.4185795000,15.7817160000,2190164,0.690100,0
2020-05-14,15.5952405000,15.6933855000,15.5461680000,15.8798610000,2341400,-0.996900,0
2020-05-15,15.6639420000,15.6933855000,15.5952405000,15.8406030000,2729794,0.440500,0
2020-05-18,15.5657970000,15.7130145000,15.4774665000,15.9976350000,4559313,-0.626600,0
2020-05-19,15.8406030000,15.7228290000,15.6246840000,15.8406030000,2985211,1.765400,0
2020-05-20,15.4480230000,15.8994900000,15.4087650000,15.9780060000,3925800,-2.478300,0
2020-05-21,14.8493385000,15.5363535000,14.8002660000,15.6246840000,4513679,-3.875500,0
2020-05-22,14.7610080000,14.8198950000,14.6628630000,15.0554430000,2557813,-0.594800,0
2020-05-25,15.0259995000,14.7413790000,14.6334195000,15.0554430000,2315422,1.795200,0
2020-05-26,16.5276180000,15.1928460000,15.1830315000,16.5276180000,11714354,9.993500,0
2020-05-27,16.9398270000,17.0772300000,16.7140935000,17.9801640000,20188802,2.494100,0
2020-05-28,16.2429975000,16.9398270000,16.0467075000,17.1557460000,10872479,-4.113600,0
2020-05-29,17.8722045000,16.2331830000,16.1055945000,17.8722045000,20603771,10.030200,0
2020-06-01,18.2058975000,17.6562855000,17.1851895000,18.5494050000,21661106,1.867100,0
2020-06-02,18.2647845000,17.8329465000,17.5679550000,18.2844135000,13053377,0.323500,0
2020-06-03,17.9016480000,18.0586800000,17.8427610000,19.4817825000,14978284,-1.988200,0
2020-06-04,17.4305520000,17.7053580000,17.3618505000,18.2058975000,9604370,-2.631600,0
2020-06-05,17.4599955000,17.4305520000,17.2048185000,17.6366565000,6478386,0.168900,0
2020-06-08,17.6562855000,17.5385115000,17.2931490000,17.7249870000,6965505,1.124200,0
2020-06-09,17.1851895000,17.6170275000,17.0772300000,17.6170275000,5702270,-2.668100,0
2020-06-10,16.9987140000,17.0576010000,16.7435370000,17.0674155000,4830953,-1.085100,0
2020-06-11,17.0870445000,16.9987140000,16.9300125000,17.5286970000,6071306,0.519600,0
2020-06-12,16.7435370000,16.5276180000,16.4491020000,16.9790850000,4616528,-2.010300,0
2020-06-15,16.6846500000,16.7140935000,16.4883600000,16.9300125000,4650780,-0.351700,0
2020-06-16,17.1361170000,16.8318675000,16.7827950000,17.1950040000,4902234,2.705900,0
2020-06-17,17.2342620000,17.1263025000,16.9398270000,17.4501810000,5255585,0.572700,0
2020-06-18,17.0772300000,17.0281575000,16.8613110000,17.1753750000,3474108,-0.911200,0
2020-06-19,17.4207375000,17.0870445000,16.8907545000,17.7151725000,7482418,2.011500,0
2020-06-22,17.4305520000,17.3324070000,17.2538910000,17.6366565000,5185935,0.056300,0
2020-06-23,17.0674155000,17.3716650000,17.0674155000,17.5385115000,3924139,-2.083300,0
2020-06-24,16.7729805000,17.0085285000,16.7239080000,17.1361170000,3329147,-1.725100,0
2020-06-29,16.5963195000,16.7827950000,16.5766905000,16.9790850000,2655040,-1.053200,0
2020-06-30,17.0085285000,16.6846500000,16.6846500000,17.1753750000,4043582,2.483700,0
2020-07-01,17.1655605000,17.0674155000,16.8809400000,17.8231320000,7676750,0.923300,0
2020-07-02,17.3235914800,17.1655655600,16.9384033000,17.4816174000,5731856,0.920600,0
2020-07-03,17.2939616200,17.3828512000,17.2149486600,17.6791498000,5549152,-0.171000,0
2020-07-06,18.0643379800,17.3828512000,17.3532213400,18.4297729200,11547675,4.454600,0
2020-07-07,18.6371819400,18.2915002400,18.2816236200,18.8050844800,13487780,3.171100,0
2020-07-08,19.1013830800,19.3186687200,18.6766884200,19.4371881600,12831500,2.490700,0
2020-07-09,19.7038569000,19.1803960400,19.1803960400,20.7013955200,16783066,3.154100,0
2020-07-10,20.0495386000,19.6939802800,19.4371881600,20.5532462200,14668946,1.754400,0
2020-07-13,20.6618890400,20.5334929800,20.0396619800,21.0372006000,12420376,3.054200,0
2020-07-14,20.3458372000,21.1655966600,20.0495386000,21.4322654000,14202999,-1.529600,0
2020-07-15,19.2100259000,20.2470710000,19.1902726600,20.5729994600,12443290,-5.582500,0
2020-07-16,18.0643379800,19.2396557600,17.9853250200,19.3680518200,9025704,-5.964000,0
2020-07-17,18.1927340400,18.0742146000,17.8766822000,18.3606365800,6033365,0.710800,0
2020-07-20,19.3186687200,18.4100196800,18.3507599600,19.3384219600,8986528,6.188900,0
2020-07-21,19.8124997200,19.4174349200,19.0816298400,20.1384281800,11965076,2.556200,0
2020-07-22,19.8520062000,19.8520062000,19.5754608400,20.1384281800,7905310,0.199400,0
2020-07-23,20.4742332600,19.7532400000,19.5162011200,20.7409020000,16082450,3.134300,0
2020-07-24,19.2100259000,20.4544800200,19.0816298400,20.4544800200,11627541,-6.174600,0
2020-07-27,18.7161949000,19.2100259000,18.4198963000,19.6643504200,7375653,-2.570700,0
2020-07-28,18.5087858800,18.9532337800,18.2519937600,19.1507661800,6574242,-1.108200,0
2020-07-29,19.3087921000,18.5087858800,18.2618703800,19.3087921000,7472275,4.322300,0
2020-07-30,19.5458309800,19.3384219600,19.2100259000,20.2470710000,9673283,1.227600,0
2020-07-31,19.7532400000,19.6544738000,19.3384219600,20.1680580400,6754800,1.061100,0
2020-08-03,21.5902913200,19.9507724000,19.8421295800,21.6199211800,17377467,9.300000,0
2020-08-04,21.5606614600,21.4421420200,21.1853499000,22.1828885200,14081694,-0.137200,0
2020-08-05,23.1211674200,21.5310316000,21.4322654000,23.6545049000,19878991,7.237700,0
2020-08-06,23.2100570000,22.8742519200,22.6174598000,24.3261150600,19650257,0.384500,0
2020-08-07,23.7335178600,23.2693167200,22.6668429000,24.2866085800,19113195,2.255300,0
2020-08-10,23.1705505200,23.5853685600,22.7261026200,24.4446345000,15969885,-2.372000,0
2020-08-11,21.8668366800,23.1705505200,21.6100445600,23.4470958800,14171719,-5.626600,0
