date,close,open,low,high,volume,pctChg,isST
2021-01-04,23.6734087200,23.4457797900,23.4259859700,23.8119654600,1343400,1.056200,0
2021-01-05,23.5249550700,23.8020685500,23.3369137800,23.8020685500,1116584,-0.627100,0
2021-01-06,22.8222744600,23.5348519800,22.7628930000,23.6338210800,1224500,-2.987000,0
2021-01-07,21.6841298100,22.9212435600,21.5257792500,23.0301095700,1855114,-4.987000,0
2021-01-08,21.8721711000,21.6346452600,20.9913461100,22.2482536800,1086401,0.867200,0
2021-01-11,21.4169132400,21.9216556500,21.3377379600,22.4165011500,981500,-2.081400,0
2021-01-12,21.8028927300,21.1496966700,21.1496966700,22.0107278400,797484,1.802200,0
2021-01-13,21.3674286900,21.8127896400,21.0903152100,21.9513463800,835500,-1.997300,0
2021-01-14,23.2577385000,21.4663977900,21.1892843100,23.4853674300,3218668,8.846700,0
2021-01-15,23.8713469200,23.2478415900,22.8222744600,24.2573264100,3167546,2.638300,0
2021-01-18,23.5051612500,23.5546458000,23.0696972100,23.8614500100,1886884,-1.534000,0
2021-01-19,23.6734087200,23.5051612500,23.0696972100,23.8020685500,1564684,0.715800,0
2021-01-20,23.7525840000,23.4853674300,23.3369137800,24.0494913000,1557864,0.334400,0
2021-01-21,23.5744396200,23.5645427100,23.3962952400,23.8317592800,1265200,-0.750000,0
2021-01-22,23.0103157500,23.3567076000,23.0103157500,23.6635118100,970400,-2.392900,0
2021-01-25,22.0503154800,22.8519651900,21.9909340200,22.9410373800,1008500,-4.172000,0
2021-01-26,22.0800062100,22.3373258700,21.9711402000,22.5154702500,702000,0.134600,0
2021-01-27,22.3670166000,22.2680475000,22.0899031200,22.6441300800,828400,1.299900,0
2021-01-28,22.5946455300,22.4263980600,22.3967073300,23.6338210800,1240000,1.017700,0
2021-01-29,22.1195938500,22.3670166000,21.6841298100,22.6738208100,901400,-2.102500,0
2021-02-01,22.4165011500,21.8226865500,21.8226865500,22.5451609800,619819,1.342300,0
2021-02-02,22.0899031200,22.2185629500,22.0206247500,22.6144393500,623200,-1.457000,0
2021-02-03,21.4762947000,22.0701093000,21.4268101500,22.0800062100,701062,-2.777800,0
2021-02-04,21.0507275700,21.4762947000,20.6647480800,21.4762947000,754080,-1.981600,0
2021-02-05,20.5954697100,21.2090781300,20.5954697100,21.4169132400,629800,-2.162700,0
2021-02-08,20.3084593200,20.5954697100,20.1006242100,20.9517584700,620700,-1.393600,0
2021-02-09,20.8428924600,20.5162944300,20.3084593200,20.8824801000,494200,2.631600,0
2021-02-10,21.1299028500,20.8527893700,20.8033048200,21.1299028500,492280,1.377000,0
2021-02-18,21.5356761600,21.3773256000,21.2783565000,21.9216556500,665500,1.920400,0
2021-02-19,22.1492845800,21.4960885200,21.4861916100,22.1888722200,790500,2.849300,0
2021-02-22,22.3274289600,22.7430991800,22.3274289600,23.0795941200,1321380,0.804300,0
2021-02-23,22.3769135100,22.1294907600,22.0998000300,22.6540269900,753419,0.221600,0
2021-02-24,22.4165011500,22.3472227800,22.2680475000,22.6639239000,618901,0.176900,0
2021-02-25,22.2383567700,22.6144393500,22.1096969400,22.6540269900,554602,-0.794700,0
2021-02-26,22.4362949700,22.0602123900,21.9414494700,22.5154702500,774900,0.890100,0
2021-03-01,22.9311404700,22.4659857000,22.4263980600,22.9608312000,760100,2.205600,0
2021-03-02,22.8321713700,22.9806250200,22.7727899100,23.1290786700,662760,-0.431600,0
2021-03-03,22.9410373800,22.7529960900,22.7529960900,23.0598003000,568200,0.476800,0
2021-03-04,22.6243362600,22.8321713700,22.5847486200,23.0103157500,600521,-1.380500,0
2021-03-05,23.0499033900,22.4758826100,22.4758826100,23.1290786700,766100,1.881000,0
2021-03-08,22.6837177200,23.0499033900,22.6837177200,23.5051612500,928160,-1.588700,0
2021-03-09,21.8919649200,22.6837177200,21.8919649200,22.8123775500,1038700,-3.490400,0
2021-03-10,21.1397997600,22.1393876700,21.0705213900,22.1492845800,983700,-3.435800,0
2021-03-11,21.4565008800,21.0804183000,20.9616553800,21.4565008800,678800,1.498100,0
2021-03-12,21.1892843100,21.4565008800,21.1200059400,21.5059854300,784700,-1.245400,0
2021-03-15,20.8527893700,21.1793874000,20.6944388100,21.3377379600,888300,-1.588000,0
2021-03-16,21.9216556500,21.1694904900,20.9715522900,22.1294907600,1349600,5.125800,0
2021-03-17,22.7628930000,21.9216556500,21.8325834600,22.8321713700,1408100,3.837500,0
2021-03-18,22.6144393500,22.9410373800,22.5748517100,23.0202126600,891200,-0.652200,0
