date,close,open,low,high,volume,pctChg,isST
2020-04-15,3.7598640800,3.8078215300,3.7598640800,3.8461874900,12979537,-2.244400,0
2020-04-16,3.7790470600,3.7406811000,3.7214981200,3.8461874900,12395337,0.510200,0
2020-04-17,3.8461874900,3.7886385500,3.7502725900,3.8461874900,14182616,1.776700,0
2020-04-20,3.8078215300,3.8365960000,3.7982300400,3.8749619600,11567977,-0.997500,0
2020-04-21,3.9612853700,3.7886385500,3.7598640800,3.9900598400,23045430,4.030200,0
2020-04-22,3.9421023900,3.9325109000,3.8845534500,4.0763832500,20107747,-0.484300,0
2020-04-23,4.0763832500,3.9133279200,3.8941449400,4.0955662300,21066200,3.406300,0
2020-04-24,3.8078215300,4.0092428200,3.7886385500,4.0188343100,20635523,-6.588200,0
2020-04-27,3.7502725900,3.7598640800,3.7502725900,3.8461874900,10286123,-1.511300,0
2020-04-28,3.6351747100,3.7886385500,3.5200768300,3.8270045100,12125467,-3.069100,0
2020-04-29,3.6831321600,3.6255832200,3.5776257700,3.6831321600,5665368,1.319300,0
2020-04-30,3.7502725900,3.6927236500,3.6831321600,3.7982300400,8476830,1.822900,0
2020-05-06,3.8174130200,3.7119066300,3.7023151400,3.8174130200,8351200,1.790300,0
2020-05-07,3.7598640800,3.8078215300,3.7598640800,3.8174130200,6596084,-1.507500,0
2020-05-08,3.7886385500,3.7790470600,3.7598640800,3.8174130200,8094650,0.765300,0
2020-05-11,3.9421023900,3.7982300400,3.7982300400,3.9612853700,18974204,4.050600,0
2020-05-12,3.9804683500,3.9037364300,3.8749619600,4.0763832500,20966496,0.973200,0
2020-05-13,3.9133279200,3.9421023900,3.8845534500,3.9421023900,10741459,-1.686800,0
2020-05-14,3.8365960000,3.8941449400,3.8270045100,3.8941449400,9984200,-1.960800,0
2020-05-15,3.8557789800,3.8557789800,3.8365960000,3.9037364300,7064091,0.500000,0
2020-05-18,3.8078215300,3.8653704700,3.7790470600,3.8653704700,7288546,-1.243800,0
2020-05-19,3.8078215300,3.8461874900,3.8078215300,3.8461874900,5349923,0.000000,0
2020-05-20,3.7502725900,3.7982300400,3.7310896100,3.8078215300,6636327,-1.511300,0
2020-05-21,3.7790470600,3.7406811000,3.7406811000,3.7982300400,4955681,0.767300,0
2020-05-22,3.7214981200,3.7694555700,3.6735406700,3.7886385500,5720827,-1.522800,0
2020-05-25,3.7886385500,3.7023151400,3.7023151400,3.7886385500,4078250,1.804100,0
2020-05-26,3.8557789800,3.7982300400,3.7790470600,3.8653704700,6673479,1.772200,0
2020-05-27,3.8365960000,3.8557789800,3.8174130200,3.8653704700,4714600,-0.497500,0
2020-05-28,3.8078215300,3.8270045100,3.7598640800,3.8557789800,4801408,-0.750000,0
2020-05-29,3.8461874900,3.7982300400,3.7694555700,3.8461874900,4254000,1.007600,0
2020-06-01,3.9133279200,3.8365960000,3.8365960000,3.9229194100,9572774,1.745600,0
2020-06-02,3.9133279200,3.8941449400,3.8653704700,3.9229194100,8789074,0.000000,0
2020-06-03,3.8557789800,3.9133279200,3.8461874900,3.9708768600,11539800,-1.470600,0
2020-06-04,3.9229194100,3.8845534500,3.8270045100,3.9421023900,12300600,1.741300,0
2020-06-05,3.9037364300,3.9325109000,3.8845534500,3.9421023900,6608859,-0.489000,0
2020-06-08,3.8557789800,3.8941449400,3.8365960000,3.9133279200,6620200,-1.228500,0
2020-06-09,3.8653704700,3.8461874900,3.8365960000,3.8749619600,3833300,0.248800,0
2020-06-10,3.8078215300,3.8557789800,3.8078215300,3.8653704700,5464259,-1.488800,0
2020-06-11,3.7694555700,3.7982300400,3.7694555700,3.8270045100,5347000,-1.007600,0
2020-06-12,3.7694555700,3.7502725900,3.7214981200,3.7982300400,4966744,0.000000,0
2020-06-15,3.7886385500,3.7982300400,3.7694555700,3.8270045100,3883200,0.508900,0
2020-06-16,3.8557789800,3.8270045100,3.7886385500,3.8557789800,5929151,1.772200,0
2020-06-17,3.8557789800,3.8749619600,3.8174130200,3.8845534500,5260739,0.000000,0
2020-06-18,3.8365960000,3.8557789800,3.8270045100,3.8557789800,3558300,-0.497500,0
2020-06-19,3.8170197000,3.8561686200,3.8072324700,3.8561686200,4412500,-0.510200,0
2020-06-22,3.7876580100,3.8268069300,3.7778707800,3.8268069300,5825119,-0.769200,0
