date,close,open,low,high,volume,pctChg,isST
2008-01-02,8.5144281000,8.1452871000,8.1452871000,8.5538880000,736322,4.531955,0
2008-01-03,8.3616801000,8.4647850000,8.2763958000,8.4647850000,779273,-1.793986,0
2008-01-04,8.2369359000,8.3756820000,8.0192700000,8.3756820000,907805,-1.491861,0
2008-01-07,8.2725771000,8.2343901000,8.1211020000,8.3502240000,567157,0.432698,0
2008-01-08,8.0790963000,8.4011400000,8.0167242000,8.4011400000,709781,-2.338816,0
2008-01-09,8.1771096000,8.0192700000,7.9976307000,8.1796554000,435571,1.213166,0
2008-01-10,8.1172833000,8.2102050000,8.1058272000,8.2585752000,488292,-0.731627,0
2008-01-11,8.1554703000,8.1096459000,7.9912662000,8.1822012000,549925,0.470439,0
2008-01-14,8.4444186000,8.1529245000,8.1529245000,8.4635121000,924264,3.542995,0
2008-01-15,9.2819868000,8.4686037000,8.4686037000,9.2883513000,2859014,9.918605,0
2008-01-16,9.3952749000,9.2921700000,8.9115729000,9.9286200000,2841376,1.220515,0
2008-01-17,9.9107994000,9.4461909000,9.4245516000,10.1577420000,2993894,5.487066,0
2008-01-18,9.3570879000,9.9286200000,9.1496052000,9.9286200000,1377772,-5.586949,0
2008-01-21,8.7639165000,9.2921700000,8.7206379000,9.4194600000,1412948,-6.339278,0
2008-01-22,7.9479876000,8.6302620000,7.8881613000,8.6302620000,1751480,-9.310094,0
2008-01-23,8.7422772000,7.9619895000,7.9619895000,8.7422772000,1563866,9.993597,0
2008-01-24,9.0668667000,8.9243019000,8.8708401000,9.4169142000,1593191,3.712876,0
2008-01-25,8.7919203000,9.0694125000,8.7575520000,9.0694125000,966558,-3.032435,0
2008-01-28,8.0205429000,8.7053631000,7.9378044000,8.7053631000,1037192,-8.773710,0
2008-01-29,8.2445733000,8.1096459000,8.0396364000,8.3858652000,684055,2.793205,0
2008-01-30,8.2496649000,8.3756820000,8.0319990000,8.4647850000,565575,0.061758,0
2008-01-31,7.9187109000,8.2713042000,7.9047090000,8.2713042000,406613,-4.011724,0
2008-02-01,7.4782875000,7.7901480000,7.1664270000,7.9759914000,724986,-5.561806,0
2008-02-04,8.2267527000,7.7023179000,7.7023179000,8.2267527000,824447,10.008510,0
2008-02-05,8.2853061000,8.2738500000,8.0192700000,8.4647850000,616914,0.711742,0
2008-02-13,8.1223749000,8.1211020000,8.0205429000,8.2471191000,362647,-1.966500,0
2008-02-14,8.3362221000,8.2229340000,8.1274665000,8.4011400000,487147,2.632811,0
2008-02-15,8.1656535000,8.2738500000,8.1300123000,8.2738500000,336611,-2.046108,0
2008-02-18,8.3998671000,8.2203882000,8.2203882000,8.6544471000,791950,2.868272,0
2008-02-19,8.5729815000,8.4164148000,8.4164148000,8.6557200000,625013,2.060919,0
2008-02-20,8.4596934000,8.5806189000,8.4151419000,8.7193650000,635467,-1.321454,0
2008-02-21,8.2827603000,8.4316896000,8.1478329000,8.5016991000,488544,-2.091483,0
2008-02-22,8.0663673000,8.2738500000,7.8919800000,8.2738500000,619831,-2.612572,0
